start,stop
1620648916974687,1620648916975853
1620648916976235,1620648916977398
1620648916977331,1620648916978494
1620648916977399,1620648916978558
1620648916978494,1620648916979735
1620648916978558,1620648916980685
1620648916979736,1620648916981848
1620648916980686,1620648916981906
1620648916981850,1620648916982976
1620648916981907,1620648916983036
1620648916982976,1620648916984103
1620648916983036,1620648916984163
1620648916984103,1620648916985232
1620648916984163,1620648916985365
1620648916985232,1620648916987308
1620648916985366,1620648916987426
1620648916987309,1620648916988521
1620648916987427,1620648916988565
1620648916988522,1620648916989653
1620648916988566,1620648916989694
1620648916989653,1620648916990783
1620648916989695,1620648916990825
1620648916990784,1620648916992507
1620648916990826,1620648916992560
1620648916992508,1620648916994331
1620648916992566,1620648916994399
1620648916994332,1620648916995462
1620648916994400,1620648916995533
1620648916995463,1620648916996605
1620648916995534,1620648916996677
1620648916996606,1620648916998318
1620648916996678,1620648916998406
1620648916998319,1620648917000051
1620648916998407,1620648917000133
1620648917000055,1620648917001216
1620648917000135,1620648917001286
1620648917001217,1620648917002371
1620648917001288,1620648917002447
1620648917002449,1620648917003748
1620648917002372,1620648917003885
1620648917003749,1620648917005187
1620648917003887,1620648917005462
1620648917005190,1620648917006292
1620648917005464,1620648917006568
1620648917006294,1620648917007394
1620648917006568,1620648917008058
1620648917007394,1620648917008660
1620648917008059,1620648917009293
1620648917008661,1620648917010099
1620648917009294,1620648917010373
1620648917010100,1620648917011173
1620648917010373,1620648917011446
1620648917011174,1620648917012495
1620648917011447,1620648917012752
1620648917012496,1620648917013807
1620648917012753,1620648917014091
1620648917013808,1620648917015290
1620648917014092,1620648917015907
1620648917015291,1620648917016529
1620648917015910,1620648917017415
1620648917016530,1620648917017884
1620648917017416,1620648917018800
1620648917017885,1620648917019296
1620648917019297,1620648917020408
1620648917018801,1620648917020437
1620648917020409,1620648917021674
1620648917020438,1620648917021737
1620648917021675,1620648917022940
1620648917021738,1620648917022961
1620648917022941,1620648917024568
1620648917022966,1620648917024937
1620648917024570,1620648917025799
1620648917024939,1620648917026168
1620648917025800,1620648917026962
1620648917026168,1620648917027722
1620648917026962,1620648917028837
1620648917027723,1620648917028955
1620648917028838,1620648917030129
1620648917028956,1620648917030174
1620648917030131,1620648917031769
1620648917030176,1620648917032115
1620648917031770,1620648917033189
1620648917032116,1620648917033443
1620648917033189,1620648917034845
1620648917033444,1620648917035468
1620648917034847,1620648917036300
1620648917035469,1620648917036996
1620648917036301,1620648917037928
1620648917036997,1620648917038139
1620648917037929,1620648917039377
1620648917038140,1620648917039800
1620648917039377,1620648917040492
1620648917039801,1620648917040845
1620648917040493,1620648917041554
1620648917040845,1620648917041896
1620648917041555,1620648917042607
1620648917041897,1620648917042945
1620648917042608,1620648917043660
1620648917042946,1620648917044013
1620648917043661,1620648917044706
1620648917044013,1620648917045069
1620648917045547,1620648917046590
1620648917046592,1620648917047636
1620648917046652,1620648917047696
1620648917047636,1620648917048741
1620648917047697,1620648917049635
1620648917048742,1620648917050689
1620648917049636,1620648917050747
1620648917050690,1620648917051730
1620648917050748,1620648917051788
1620648917051731,1620648917052802
1620648917051789,1620648917052862
1620648917052803,1620648917053909
1620648917052863,1620648917054061
1620648917053910,1620648917055990
1620648917054062,1620648917056144
1620648917055991,1620648917057245
1620648917056145,1620648917057325
1620648917057246,1620648917058424
1620648917057325,1620648917058502
1620648917058425,1620648917059603
1620648917058503,1620648917059680
1620648917059604,1620648917061447
1620648917059681,1620648917061532
1620648917061448,1620648917063250
1620648917061533,1620648917063324
1620648917063251,1620648917064479
1620648917063325,1620648917064560
1620648917064480,1620648917065712
1620648917064562,1620648917065796
1620648917065713,1620648917067524
1620648917065797,1620648917067633
1620648917067531,1620648917069401
1620648917067635,1620648917069477
1620648917069405,1620648917070622
1620648917069479,1620648917070705
1620648917070623,1620648917071807
1620648917070707,1620648917071883
1620648917071884,1620648917073309
1620648917071808,1620648917073401
1620648917073312,1620648917074690
1620648917073402,1620648917074968
1620648917074691,1620648917075895
1620648917074968,1620648917076152
1620648917075896,1620648917077104
1620648917076152,1620648917077716
1620648917077105,1620648917078455
1620648917077716,1620648917079037
1620648917078456,1620648917080015
1620648917079038,1620648917080175
1620648917080016,1620648917081263
1620648917080176,1620648917081375
1620648917081264,1620648917082810
1620648917081376,1620648917082816
1620648917082820,1620648917084248
1620648917082811,1620648917084314
1620648917084250,1620648917085794
1620648917084317,1620648917086131
1620648917085797,1620648917087108
1620648917086132,1620648917087544
1620648917087111,1620648917088522
1620648917087545,1620648917088938
1620648917088523,1620648917090052
1620648917088941,1620648917090640
1620648917090053,1620648917091261
1620648917090641,1620648917091985
1620648917091262,1620648917092638
1620648917091986,1620648917093330
1620648917092638,1620648917093942
1620648917093335,1620648917095079
1620648917093943,1620648917096006
1620648917095082,1620648917096448
1620648917096006,1620648917097407
1620648917096449,1620648917097735
1620648917097409,1620648917099114
1620648917097736,1620648917099836
1620648917099115,1620648917100527
1620648917099837,1620648917101269
1620648917100528,1620648917101866
1620648917101269,1620648917102920
1620648917101867,1620648917103872
1620648917102920,1620648917104234
1620648917103875,1620648917105221
1620648917104235,1620648917105922
1620648917105923,1620648917107237
1620648917105223,1620648917107262
1620648917107237,1620648917108678
1620648917107263,1620648917108903
1620648917108679,1620648917109820
1620648917108904,1620648917110341
1620648917109821,1620648917111413
1620648917110343,1620648917111453
1620648917111413,1620648917112459
1620648917111454,1620648917112505
1620648917112462,1620648917113526
1620648917112506,1620648917113561
1620648917113528,1620648917114566
1620648917113562,1620648917114602
1620648917114567,1620648917115608
1620648917114603,1620648917115644
1620648917115608,1620648917116647
1620648917116983,1620648917118041
1620648917117953,1620648917118982
1620648917118042,1620648917119073
1620648917118983,1620648917120093
1620648917119073,1620648917121036
1620648917120094,1620648917122134
1620648917121037,1620648917122243
1620648917122135,1620648917123264
1620648917122244,1620648917123373
1620648917123265,1620648917124391
1620648917123374,1620648917124500
1620648917124391,1620648917125514
1620648917124501,1620648917125712
1620648917125515,1620648917127574
1620648917125713,1620648917127786
1620648917127575,1620648917128781
1620648917127789,1620648917128889
1620648917128782,1620648917129960
1620648917128890,1620648917130009
1620648917130010,1620648917131208
1620648917129961,1620648917131294
1620648917131210,1620648917132921
1620648917131295,1620648917133073
1620648917132922,1620648917134654
1620648917133074,1620648917134898
1620648917134658,1620648917135742
1620648917134900,1620648917135998
1620648917135745,1620648917136816
1620648917136000,1620648917137140
1620648917136818,1620648917138562
1620648917137142,1620648917138843
1620648917138564,1620648917140310
1620648917138844,1620648917140512
1620648917140313,1620648917141356
1620648917140512,1620648917141525
1620648917141357,1620648917142444
1620648917141525,1620648917142599
1620648917142600,1620648917143781
1620648917142446,1620648917143849
1620648917143782,1620648917144944
1620648917143850,1620648917145227
1620648917144945,1620648917145961
1620648917145228,1620648917146276
1620648917145962,1620648917146975
1620648917146276,1620648917147744
1620648917146976,1620648917148258
1620648917147745,1620648917149179
1620648917148259,1620648917149904
1620648917149181,1620648917150390
1620648917149905,1620648917151112
1620648917150392,1620648917151497
1620648917151113,1620648917152381
1620648917151499,1620648917152807
1620648917152382,1620648917153687
1620648917152809,1620648917154095
1620648917153690,1620648917155086
1620648917154098,1620648917155673
1620648917155087,1620648917156174
1620648917155674,1620648917156932
1620648917156174,1620648917157405
1620648917156933,1620648917158207
1620648917157406,1620648917158764
1620648917158208,1620648917159813
1620648917158764,1620648917159878
1620648917159814,1620648917161071
1620648917159878,1620648917161107
1620648917161107,1620648917162296
1620648917161072,1620648917162356
1620648917162301,1620648917163906
1620648917162357,1620648917164303
1620648917163907,1620648917165133
1620648917164306,1620648917165573
1620648917165134,1620648917166331
1620648917165574,1620648917166966
1620648917166332,1620648917167935
1620648917166967,1620648917168871
1620648917167935,1620648917169167
1620648917168872,1620648917170133
1620648917169167,1620648917170865
1620648917170867,1620648917172123
1620648917170135,1620648917172131
1620648917172124,1620648917173339
1620648917172132,1620648917173756
1620648917173759,1620648917175166
1620648917173340,1620648917175485
1620648917175169,1620648917176624
1620648917175490,1620648917177201
1620648917176625,1620648917177712
1620648917177202,1620648917178588
1620648917177712,1620648917179263
1620648917178588,1620648917179729
1620648917179264,1620648917180305
1620648917179730,1620648917180849
1620648917180306,1620648917181322
1620648917180850,1620648917181891
1620648917181323,1620648917182340
1620648917181892,1620648917182937
1620648917182341,1620648917183407
1620648917182938,1620648917184038
1620648917183412,1620648917184465
1620648917184917,1620648917185998
1620648917185875,1620648917186882
1620648917185999,1620648917187030
1620648917186883,1620648917188093
1620648917187031,1620648917189097
1620648917188096,1620648917190168
1620648917189099,1620648917190284
1620648917190169,1620648917191295
1620648917190285,1620648917191387
1620648917191296,1620648917192425
1620648917191388,1620648917192492
1620648917192425,1620648917193548
1620648917192493,1620648917193678
1620648917193549,1620648917195611
1620648917193679,1620648917195748
1620648917195612,1620648917196822
1620648917195751,1620648917196852
1620648917196824,1620648917197952
1620648917196853,1620648917197956
1620648917197957,1620648917199066
1620648917197952,1620648917199087
1620648917199067,1620648917200759
1620648917199088,1620648917200820
1620648917200761,1620648917202463
1620648917200821,1620648917202536
1620648917202465,1620648917203572
1620648917202537,1620648917203712
1620648917203714,1620648917204849
1620648917203572,1620648917204858
1620648917204851,1620648917206504
1620648917204861,1620648917206542
1620648917206504,1620648917208154
1620648917206543,1620648917208170
1620648917208154,1620648917209252
1620648917208170,1620648917209268
1620648917209254,1620648917210440
1620648917209270,1620648917210459
1620648917210461,1620648917211695
1620648917210441,1620648917211877
1620648917211696,1620648917212930
1620648917211877,1620648917213336
1620648917212932,1620648917214099
1620648917213337,1620648917214497
1620648917214100,1620648917215208
1620648917214498,1620648917216092
1620648917215209,1620648917216710
1620648917216093,1620648917217392
1620648917216714,1620648917218451
1620648917217396,1620648917218504
1620648917218452,1620648917219531
1620648917218505,1620648917219594
1620648917219533,1620648917220811
1620648917219596,1620648917220894
1620648917220812,1620648917222068
1620648917220895,1620648917222183
1620648917222069,1620648917223421
1620648917222183,1620648917223752
1620648917223422,1620648917224513
1620648917223752,1620648917225009
1620648917224514,1620648917225750
1620648917225009,1620648917226279
1620648917225751,1620648917226979
1620648917226280,1620648917227682
1620648917226980,1620648917228569
1620648917227683,1620648917228820
1620648917228570,1620648917229806
1620648917228821,1620648917230122
1620648917229806,1620648917231043
1620648917230129,1620648917231354
1620648917231045,1620648917232621
1620648917231354,1620648917233267
1620648917232622,1620648917233927
1620648917233269,1620648917234517
1620648917233928,1620648917235233
1620648917234518,1620648917236072
1620648917235234,1620648917237129
1620648917236073,1620648917237328
1620648917237131,1620648917238319
1620648917237329,1620648917238903
1620648917238904,1620648917240154
1620648917238323,1620648917240204
1620648917240156,1620648917241345
1620648917240205,1620648917241778
1620648917241779,1620648917243043
1620648917241346,1620648917243252
1620648917243044,1620648917244419
1620648917243253,1620648917244813
1620648917244420,1620648917245508
1620648917244814,1620648917246174
1620648917245510,1620648917247062
1620648917246175,1620648917247267
1620648917247063,1620648917248079
1620648917247268,1620648917248285
1620648917248081,1620648917249106
1620648917248286,1620648917249310
1620648917249107,1620648917250130
1620648917249311,1620648917250329
1620648917250131,1620648917251140
1620648917250330,1620648917251341
1620648917251141,1620648917252139
1620648917252602,1620648917253647
1620648917253542,1620648917254655
1620648917253649,1620648917254760
1620648917254656,1620648917255892
1620648917254761,1620648917256843
1620648917255893,1620648917257941
1620648917256845,1620648917258038
1620648917257942,1620648917259045
1620648917258039,1620648917259142
1620648917259046,1620648917260155
1620648917259144,1620648917260246
1620648917260155,1620648917261256
1620648917260247,1620648917261440
1620648917261257,1620648917263299
1620648917261441,1620648917263483
1620648917263300,1620648917264503
1620648917263484,1620648917264664
1620648917264505,1620648917265649
1620648917264666,1620648917265818
1620648917265651,1620648917266944
1620648917265819,1620648917267113
1620648917266948,1620648917268695
1620648917267114,1620648917268805
1620648917268697,1620648917270378
1620648917268807,1620648917270494
1620648917270379,1620648917271515
1620648917270495,1620648917271623
1620648917271517,1620648917272549
1620648917271625,1620648917272649
1620648917272549,1620648917274092
1620648917272649,1620648917274209
1620648917274093,1620648917275656
1620648917274210,1620648917275758
1620648917275657,1620648917276672
1620648917275759,1620648917276776
1620648917276672,1620648917277712
1620648917276777,1620648917277830
1620648917277831,1620648917279003
1620648917277713,1620648917279087
1620648917279004,1620648917280192
1620648917279087,1620648917280496
1620648917280194,1620648917281303
1620648917280496,1620648917281601
1620648917281304,1620648917282423
1620648917281602,1620648917283262
1620648917282424,1620648917283970
1620648917283264,1620648917284597
1620648917283974,1620648917285487
1620648917284598,1620648917285995
1620648917285488,1620648917286609
1620648917285995,1620648917287107
1620648917286612,1620648917287710
1620648917287109,1620648917288378
1620648917287711,1620648917288939
1620648917288380,1620648917289616
1620648917288940,1620648917290169
1620648917289617,1620648917290973
1620648917290169,1620648917291720
1620648917290974,1620648917292073
1620648917291721,1620648917292980
1620648917292073,1620648917293363
1620648917292981,1620648917294231
1620648917293365,1620648917294715
1620648917294232,1620648917295779
1620648917294716,1620648917295815
1620648917295779,1620648917297053
1620648917295816,1620648917297102
1620648917297056,1620648917298217
1620648917297108,1620648917298334
1620648917298218,1620648917299779
1620648917298335,1620648917300212
1620648917299780,1620648917301035
1620648917300213,1620648917301424
1620648917301037,1620648917302515
1620648917301424,1620648917303059
1620648917303059,1620648917304351
1620648917302520,1620648917304563
1620648917304353,1620648917305559
1620648917304565,1620648917306190
1620648917306191,1620648917307521
1620648917305560,1620648917307598
1620648917307522,1620648917308723
1620648917307600,1620648917309226
1620648917309226,1620648917310516
1620648917308724,1620648917310627
1620648917310517,1620648917311936
1620648917310628,1620648917312187
1620648917311937,1620648917313086
1620648917312188,1620648917313549
1620648917313087,1620648917314746
1620648917313550,1620648917314789
1620648917314749,1620648917315900
1620648917314793,1620648917315916
1620648917315902,1620648917316932
1620648917315918,1620648917316942
1620648917316934,1620648917317943
1620648917316943,1620648917317954
1620648917317944,1620648917318957
1620648917317955,1620648917318967
1620648917318957,1620648917320046
1620648917320399,1620648917321447
1620648917321401,1620648917322437
1620648917321448,1620648917322480
1620648917322438,1620648917323558
1620648917322481,1620648917324383
1620648917323558,1620648917325473
1620648917324384,1620648917325501
1620648917325473,1620648917326518
1620648917325501,1620648917326537
1620648917326518,1620648917327577
1620648917326538,1620648917327595
1620648917327578,1620648917328622
1620648917327596,1620648917328716
1620648917328623,1620648917330575
1620648917328716,1620648917330663
1620648917330576,1620648917331692
1620648917330664,1620648917331697
1620648917331693,1620648917332732
1620648917331698,1620648917332733
1620648917332733,1620648917333884
1620648917332734,1620648917333890
1620648917333885,1620648917335580
1620648917333891,1620648917335600
1620648917335601,1620648917337191
1620648917335581,1620648917337194
1620648917337195,1620648917338322
1620648917337192,1620648917338323
1620648917338323,1620648917339456
1620648917338325,1620648917339458
1620648917339457,1620648917341178
1620648917339459,1620648917341197
1620648917341179,1620648917342313
1620648917341198,1620648917342931
1620648917342314,1620648917344029
1620648917342933,1620648917344092
1620648917344030,1620648917345167
1620648917344094,1620648917345227
1620648917345229,1620648917346538
1620648917345167,1620648917346678
1620648917346539,1620648917347840
1620648917346679,1620648917348189
1620648917348190,1620648917349328
1620648917347841,1620648917349352
1620648917349329,1620648917350491
1620648917349353,1620648917350508
1620648917350493,1620648917351789
1620648917350510,1620648917351807
1620648917351790,1620648917353160
1620648917351808,1620648917353307
1620648917353161,1620648917354320
1620648917353308,1620648917354508
1620648917354322,1620648917355388
1620648917354510,1620648917355802
1620648917355389,1620648917356618
1620648917355803,1620648917357085
1620648917356619,1620648917357879
1620648917357086,1620648917358478
1620648917357879,1620648917359425
1620648917358478,1620648917359597
1620648917359425,1620648917360684
1620648917359598,1620648917360886
1620648917360685,1620648917361914
1620648917360887,1620648917362268
1620648917361915,1620648917363147
1620648917362269,1620648917363871
1620648917363148,1620648917364314
1620648917363872,1620648917365256
1620648917364315,1620648917365669
1620648917365260,1620648917366706
1620648917365676,1620648917367531
1620648917366708,1620648917368677
1620648917367532,1620648917368868
1620648917368678,1620648917369911
1620648917368869,1620648917370164
1620648917369912,1620648917371522
1620648917370165,1620648917372076
1620648917371525,1620648917372754
1620648917372077,1620648917373239
1620648917372755,1620648917374328
1620648917373240,1620648917375114
1620648917374330,1620648917375580
1620648917375114,1620648917376302
1620648917375581,1620648917377159
1620648917376303,1620648917378208
1620648917377159,1620648917378401
1620648917378209,1620648917379570
1620648917378401,1620648917380005
1620648917379570,1620648917380743
1620648917380008,1620648917381556
1620648917380744,1620648917382365
1620648917381557,1620648917382780
1620648917382366,1620648917383403
1620648917382781,1620648917383852
1620648917383404,1620648917384468
1620648917383852,1620648917385180
1620648917384469,1620648917385660
1620648917385183,1620648917386403
1620648917385662,1620648917386728
1620648917386404,1620648917387473
1620648917386728,1620648917387768
1620648917388217,1620648917389256
1620648917389064,1620648917390114
1620648917389258,1620648917390309
1620648917390115,1620648917391355
1620648917390310,1620648917392331
1620648917391356,1620648917393294
1620648917392332,1620648917393498
1620648917393296,1620648917394359
1620648917393499,1620648917394547
1620648917394360,1620648917395426
1620648917394548,1620648917395632
1620648917395428,1620648917396474
1620648917395634,1620648917396773
1620648917396475,1620648917397516
1620648917396774,1620648917398762
1620648917397518,1620648917399515
1620648917398767,1620648917399933
1620648917399516,1620648917400574
1620648917399934,1620648917400982
1620648917400575,1620648917401615
1620648917400983,1620648917402029
1620648917401616,1620648917403190
1620648917402030,1620648917403613
1620648917403191,1620648917404275
1620648917403614,1620648917405317
1620648917404276,1620648917405992
1620648917405318,1620648917406448
1620648917405993,1620648917407161
1620648917406448,1620648917407796
1620648917407162,1620648917409033
1620648917407799,1620648917409724
1620648917409035,1620648917410358
1620648917409725,1620648917411558
1620648917410360,1620648917412043
1620648917411560,1620648917412708
1620648917412044,1620648917413145
1620648917412709,1620648917413854
1620648917413146,1620648917414662
1620648917413856,1620648917415164
1620648917414666,1620648917415969
1620648917415166,1620648917416766
1620648917415971,1620648917417501
1620648917416769,1620648917417984
1620648917417503,1620648917418622
1620648917417988,1620648917419123
1620648917418623,1620648917419871
1620648917419124,1620648917420422
1620648917419872,1620648917421232
1620648917420424,1620648917421961
1620648917421233,1620648917422554
1620648917421964,1620648917423037
1620648917422555,1620648917423564
1620648917423038,1620648917424078
1620648917423565,1620648917424797
1620648917424079,1620648917425345
1620648917424798,1620648917426029
1620648917425346,1620648917426731
1620648917426030,1620648917427578
1620648917426734,1620648917427885
1620648917427579,1620648917428813
1620648917427886,1620648917429151
1620648917428813,1620648917430056
1620648917429153,1620648917430696
1620648917430057,1620648917431821
1620648917430697,1620648917431972
1620648917431822,1620648917433256
1620648917431973,1620648917433410
1620648917433260,1620648917434716
1620648917433414,1620648917435268
1620648917435269,1620648917436653
1620648917434727,1620648917436879
1620648917436654,1620648917438039
1620648917436882,1620648917438254
1620648917438040,1620648917439787
1620648917438257,1620648917440411
1620648917439788,1620648917441172
1620648917440412,1620648917441829
1620648917441173,1620648917442484
1620648917441830,1620648917443621
1620648917442486,1620648917444533
1620648917443624,1620648917444992
1620648917444534,1620648917445804
1620648917444993,1620648917446757
1620648917445805,1620648917447878
1620648917446760,1620648917448138
1620648917447880,1620648917449379
1620648917448139,1620648917449926
1620648917449380,1620648917450648
1620648917449927,1620648917451490
1620648917450653,1620648917452377
1620648917451491,1620648917452727
1620648917452378,1620648917453493
1620648917452728,1620648917453954
1620648917453494,1620648917454618
1620648917453957,1620648917455045
1620648917454620,1620648917455692
1620648917455046,1620648917456119
1620648917455693,1620648917456777
1620648917456120,1620648917457195
1620648917456778,1620648917457846
1620648917458177,1620648917459404
1620648917459407,1620648917460566
1620648917459425,1620648917460570
1620648917460571,1620648917461640
1620648917460569,1620648917461739
1620648917461641,1620648917463596
1620648917461740,1620648917463695
1620648917463597,1620648917464804
1620648917463696,1620648917464808
1620648917464805,1620648917465876
1620648917464809,1620648917465881
1620648917465877,1620648917466919
1620648917465882,1620648917467018
1620648917466920,1620648917467964
1620648917467019,1620648917468946
1620648917467965,1620648917469888
1620648917468947,1620648917470089
1620648917469889,1620648917470996
1620648917470091,1620648917471223
1620648917470997,1620648917472147
1620648917471225,1620648917472366
1620648917472147,1620648917473870
1620648917472367,1620648917474106
1620648917473871,1620648917475047
1620648917474106,1620648917475966
1620648917475048,1620648917476935
1620648917475967,1620648917477218
1620648917476936,1620648917478165
1620648917477219,1620648917478438
1620648917478166,1620648917480017
1620648917478439,1620648917480313
1620648917480017,1620648917481236
1620648917480314,1620648917482191
1620648917481236,1620648917482863
1620648917482192,1620648917484068
1620648917482864,1620648917484103
1620648917484071,1620648917485329
1620648917484104,1620648917485349
1620648917485330,1620648917486747
1620648917485350,1620648917486765
1620648917486748,1620648917488387
1620648917486765,1620648917488398
1620648917488399,1620648917489625
1620648917488388,1620648917489658
1620648917489626,1620648917490823
1620648917489661,1620648917491034
1620648917490823,1620648917492178
1620648917491034,1620648917492519
1620648917492520,1620648917493697
1620648917492179,1620648917493753
1620648917493698,1620648917494874
1620648917493755,1620648917494930
1620648917494874,1620648917496306
1620648917494931,1620648917496363
1620648917496307,1620648917497777
1620648917496364,1620648917497950
1620648917497781,1620648917499307
1620648917497951,1620648917499806
1620648917499309,1620648917500659
1620648917499808,1620648917501286
1620648917500660,1620648917502093
1620648917501287,1620648917502854
1620648917502094,1620648917503879
1620648917502855,1620648917504129
1620648917503881,1620648917505261
1620648917504131,1620648917505541
1620648917505262,1620648917506647
1620648917505542,1620648917506887
1620648917506648,1620648917508407
1620648917506893,1620648917509014
1620648917508408,1620648917509776
1620648917509015,1620648917510385
1620648917509779,1620648917511075
1620648917510386,1620648917512083
1620648917511076,1620648917513159
1620648917512084,1620648917513464
1620648917513160,1620648917514531
1620648917513466,1620648917514800
1620648917514533,1620648917516293
1620648917514801,1620648917516963
1620648917516294,1620648917517609
1620648917516963,1620648917518363
1620648917517613,1620648917519365
1620648917518365,1620648917520505
1620648917519366,1620648917520702
1620648917520505,1620648917521943
1620648917520705,1620648917522384
1620648917521943,1620648917523146
1620648917522385,1620648917523939
1620648917523146,1620648917524787
1620648917523940,1620648917525123
1620648917524788,1620648917525834
1620648917525124,1620648917526205
1620648917525835,1620648917526880
1620648917526206,1620648917527282
1620648917526881,1620648917527926
1620648917527283,1620648917528370
1620648917527927,1620648917528979
1620648917528371,1620648917529443
1620648917528980,1620648917530020
1620648917530291,1620648917531356
1620648917531241,1620648917532285
1620648917531357,1620648917532422
1620648917532286,1620648917533417
1620648917532423,1620648917533479
1620648917533417,1620648917535302
1620648917533480,1620648917535393
1620648917535303,1620648917536416
1620648917535393,1620648917536428
1620648917536417,1620648917537479
1620648917536429,1620648917537575
1620648917537481,1620648917538605
1620648917537577,1620648917538784
1620648917538607,1620648917539735
1620648917538785,1620648917540834
1620648917539736,1620648917540877
1620648917540878,1620648917542110
1620648917540835,1620648917542877
1620648917542111,1620648917543238
1620648917542878,1620648917543981
1620648917543239,1620648917544364
1620648917543982,1620648917545688
1620648917544364,1620648917546215
1620648917545690,1620648917546856
1620648917546216,1620648917547965
1620648917546858,1620648917548548
1620648917547966,1620648917549107
1620648917548549,1620648917549659
1620648917549107,1620648917550337
1620648917549660,1620648917551369
1620648917550341,1620648917552108
1620648917551373,1620648917552450
1620648917552109,1620648917553835
1620648917552451,1620648917554134
1620648917553836,1620648917554973
1620648917554135,1620648917555308
1620648917554974,1620648917556056
1620648917555311,1620648917556738
1620648917556056,1620648917557220
1620648917556739,1620648917557933
1620648917557220,1620648917558617
1620648917557934,1620648917559397
1620648917558618,1620648917559659
1620648917559398,1620648917560473
1620648917559661,1620648917560715
1620648917560474,1620648917561704
1620648917560716,1620648917561914
1620648917561915,1620648917562988
1620648917561704,1620648917563167
1620648917562988,1620648917564082
1620648917563168,1620648917564298
1620648917564082,1620648917565442
1620648917564299,1620648917565795
1620648917565443,1620648917566855
1620648917565798,1620648917567186
1620648917566859,1620648917568413
1620648917567188,1620648917568924
1620648917568414,1620648917569633
1620648917568925,1620648917570270
1620648917569634,1620648917570994
1620648917570271,1620648917571617
1620648917570997,1620648917572509
1620648917571619,1620648917573306
1620648917572509,1620648917573756
1620648917573307,1620648917574669
1620648917573757,1620648917575162
1620648917574670,1620648917576063
1620648917575163,1620648917576528
1620648917576064,1620648917577875
1620648917576534,1620648917578742
1620648917577876,1620648917579302
1620648917578743,1620648917580246
1620648917579303,1620648917580691
1620648917580248,1620648917582050
1620648917580694,1620648917582884
1620648917582052,1620648917583481
1620648917582886,1620648917584316
1620648917583482,1620648917584862
1620648917584317,1620648917586174
1620648917584863,1620648917587092
1620648917586175,1620648917587640
1620648917587093,1620648917588495
1620648917587641,1620648917589444
1620648917588496,1620648917590719
1620648917589445,1620648917590891
1620648917590722,1620648917592342
1620648917590893,1620648917592717
1620648917592343,1620648917593616
1620648917592718,1620648917594293
1620648917593618,1620648917595424
1620648917594294,1620648917595588
1620648917595426,1620648917596606
1620648917595590,1620648917596773
1620648917596607,1620648917597785
1620648917596774,1620648917597950
1620648917597786,1620648917598963
1620648917597953,1620648917599132
1620648917598963,1620648917600217
1620648917599133,1620648917600360
1620648917600220,1620648917601445
1620648917601756,1620648917602964
1620648917602966,1620648917604156
1620648917602945,1620648917604167
1620648917604178,1620648917605382
1620648917604157,1620648917605456
1620648917605383,1620648917607620
1620648917605458,1620648917607662
1620648917607663,1620648917608828
1620648917607621,1620648917608926
1620648917608829,1620648917609965
1620648917608927,1620648917610063
1620648917609966,1620648917611104
1620648917610064,1620648917611314
1620648917611105,1620648917612332
1620648917611314,1620648917613496
1620648917612334,1620648917614450
1620648917613498,1620648917614771
1620648917614451,1620648917615589
1620648917614772,1620648917615940
1620648917615590,1620648917616747
1620648917615940,1620648917617138
1620648917616749,1620648917618480
1620648917617140,1620648917618891
1620648917618892,1620648917620032
1620648917618482,1620648917620193
1620648917620194,1620648917621355
1620648917620032,1620648917621762
1620648917621357,1620648917622457
1620648917621763,1620648917622865
1620648917622458,1620648917624145
1620648917622865,1620648917624578
1620648917624145,1620648917625829
1620648917624579,1620648917626251
1620648917625830,1620648917626905
1620648917626251,1620648917627326
1620648917626906,1620648917628006
1620648917627327,1620648917628472
1620648917628008,1620648917629525
1620648917628473,1620648917629771
1620648917629526,1620648917630871
1620648917629772,1620648917631249
1620648917630874,1620648917631983
1620648917631250,1620648917632399
1620648917631985,1620648917633170
1620648917632402,1620648917633946
1620648917633173,1620648917634549
1620648917633949,1620648917635237
1620648917634553,1620648917636032
1620648917635237,1620648917636313
1620648917636035,1620648917637149
1620648917636314,1620648917637383
1620648917637150,1620648917638522
1620648917637384,1620648917638732
1620648917638523,1620648917639897
1620648917638733,1620648917640083
1620648917639898,1620648917641417
1620648917640084,1620648917641778
1620648917641417,1620648917642732
1620648917641778,1620648917643197
1620648917642735,1620648917644176
1620648917643198,1620648917644583
1620648917644179,1620648917645706
1620648917644584,1620648917646323
1620648917645707,1620648917647026
1620648917646324,1620648917647792
1620648917647028,1620648917648451
1620648917647795,1620648917649269
1620648917648451,1620648917649820
1620648917649276,1620648917651208
1620648917649822,1620648917652049
1620648917651210,1620648917652705
1620648917652051,1620648917653486
1620648917652706,1620648917654181
1620648917653488,1620648917655320
1620648917654183,1620648917656380
1620648917655323,1620648917656749
1620648917656381,1620648917657795
1620648917656750,1620648917658095
1620648917657796,1620648917659586
1620648917658096,1620648917660245
1620648917659586,1620648917660972
1620648917660246,1620648917661562
1620648917660973,1620648917662728
1620648917661563,1620648917663700
1620648917662729,1620648917664151
1620648917663702,1620648917665240
1620648917664153,1620648917665913
1620648917665242,1620648917666531
1620648917665914,1620648917667494
1620648917666532,1620648917668340
1620648917667495,1620648917668793
1620648917668341,1620648917669521
1620648917668794,1620648917669974
1620648917669522,1620648917670706
1620648917669975,1620648917671153
1620648917670708,1620648917671885
1620648917671154,1620648917672330
1620648917671886,1620648917673097
